Customer_care_calls,Customer_rating,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block,Mode_of_Shipment,Product_importance,Gender,Class
5,4,3,9,1051,0,1,0,1,1
3,2,2,26,3103,1,3,2,1,1
3,1,3,6,5101,0,1,2,0,0
4,5,5,6,1662,0,2,1,1,0
4,2,4,2,4422,4,2,2,0,1
4,2,3,6,5787,0,1,0,1,1
4,3,3,46,1072,0,1,2,0,1
4,1,2,1,5917,4,1,0,0,1
4,4,5,2,1329,4,1,1,0,1
4,5,6,5,5659,0,1,2,0,1
6,4,4,9,1771,2,1,0,1,1
5,5,4,7,1742,0,1,0,0,0
4,3,5,18,3644,1,2,0,1,1
2,5,3,31,7401,2,1,1,0,1
3,4,3,5,5169,0,3,1,1,0
4,4,3,52,1367,0,1,0,1,1
5,4,6,63,3151,4,1,2,1,1
6,4,4,8,1301,4,1,0,0,1
3,5,3,4,4268,0,1,1,1,1
4,3,2,2,4700,0,2,1,0,0
5,5,2,59,3238,2,3,1,1,1
4,1,3,9,4443,3,1,1,1,0
4,3,3,7,4852,0,1,1,0,0
4,3,3,12,3539,4,1,2,1,1
2,4,6,53,1213,2,3,0,0,1
4,4,4,5,5095,1,2,1,0,0
3,4,3,50,1068,3,3,1,1,1
5,2,4,15,3330,0,2,1,1,1
3,1,3,57,3257,0,1,0,0,1
6,3,4,3,4117,2,1,0,0,1
5,1,4,6,1944,0,2,0,0,1
4,3,3,5,4854,4,1,1,1,1
4,1,3,9,4930,3,3,1,0,1
4,3,2,4,4955,0,1,0,0,1
4,5,3,2,5692,2,2,1,1,0
4,5,3,8,4924,0,1,1,1,0
4,2,6,8,1096,2,1,1,1,1
2,5,3,5,4190,0,1,0,1,0
3,5,2,1,5709,1,1,1,1,1
5,3,2,59,1837,3,1,1,1,1
4,5,2,60,1026,4,1,0,1,1
4,5,2,18,2404,0,1,1,0,1
3,5,2,7,4449,3,1,0,0,1
2,1,2,18,1839,2,2,1,0,1
4,4,3,3,5531,2,1,0,1,1
4,4,5,2,1473,0,3,1,0,0
3,1,3,58,1304,1,2,0,1,1
7,1,4,6,1279,1,2,1,1,1
3,1,3,3,5866,0,1,0,0,1
5,2,2,6,4661,0,1,0,0,0
3,4,3,58,1443,0,3,1,1,1
4,1,5,7,1922,0,2,0,0,0
5,2,5,5,1323,3,1,1,1,0
5,4,2,10,5095,4,1,1,1,0
5,5,6,5,1418,0,1,0,0,1
3,2,3,9,4731,0,2,0,0,1
5,2,3,4,5415,0,1,0,1,0
4,4,2,6,4855,3,3,0,0,1
3,3,3,8,4246,1,1,0,1,0
4,5,2,1,5054,1,1,1,0,0
5,2,5,10,1924,3,3,0,0,0
6,2,4,7,1941,2,1,0,1,0
3,3,2,4,4254,4,1,1,1,1
4,5,5,7,1983,0,1,0,1,0
6,4,4,7,1172,4,2,0,0,1
3,1,4,6,5037,0,1,0,0,1
7,5,4,9,1393,2,1,0,0,0
3,2,4,1,4745,2,1,0,1,1
4,2,4,3,4887,3,1,1,1,1
6,4,4,9,1096,2,1,1,1,1
4,5,2,8,4512,0,2,0,1,0
5,5,6,3,5051,4,1,0,1,0
4,3,2,32,3709,3,1,0,0,1
3,1,3,9,5004,0,1,0,0,0
3,5,3,5,4314,2,1,0,1,1
4,1,4,3,5318,0,1,1,1,1
3,4,2,14,3693,2,1,0,0,1
4,5,3,10,4752,0,1,0,0,1
3,2,4,3,4512,0,1,1,0,0
5,4,2,61,3084,4,1,2,0,1
5,5,10,9,1724,2,1,1,1,1
4,2,6,9,1673,1,2,0,0,1
3,4,2,38,2741,4,1,1,0,1
5,5,3,47,2256,1,1,0,1,1
3,1,3,1,5392,1,1,0,1,1
5,1,6,29,1039,0,1,0,0,1
4,3,3,1,5454,4,1,1,1,0
4,5,6,7,4881,0,1,1,1,1
3,4,3,17,1212,1,1,1,0,1
3,2,3,44,2896,2,1,0,0,1
3,1,3,4,4208,3,1,1,0,0
5,1,6,4,5337,3,2,2,0,0
3,1,2,10,4828,1,1,1,0,0
3,4,2,10,5674,0,1,0,0,1
5,5,4,3,4287,1,3,0,1,0
4,3,3,5,5791,3,1,1,1,0
3,3,3,44,3370,0,1,0,1,1
4,2,2,15,2857,0,1,1,1,1
3,5,3,4,5919,3,3,0,1,0
5,5,5,6,1234,1,2,0,1,0
4,2,3,13,2850,3,1,1,0,1
4,4,5,7,1049,4,1,0,1,1
3,2,3,64,3233,2,1,1,0,1
3,3,3,33,3872,4,2,0,0,1
4,3,5,9,1024,2,1,1,0,0
3,5,3,6,5319,2,1,0,0,0
4,4,2,2,2008,4,1,2,1,1
5,5,2,8,5111,3,1,0,1,1
7,1,4,4,1543,0,1,0,0,1
3,1,3,7,5818,0,1,1,0,0
2,5,4,34,3416,0,1,0,1,1
3,2,3,11,1282,1,1,1,1,1
4,1,3,5,4118,4,1,1,1,1
3,3,2,7,4996,0,1,0,1,1
7,1,4,5,1705,0,2,1,1,0
6,1,3,5,5621,3,3,0,1,1
4,4,2,10,4768,0,1,0,0,1
5,3,5,7,1848,4,1,2,1,0
6,3,4,6,1997,0,1,0,0,1
4,2,2,50,1592,0,1,1,1,1
3,2,3,8,5831,2,1,0,0,0
5,1,2,7,4944,3,1,0,0,1
4,5,2,7,5800,1,1,0,0,0
4,3,2,10,5523,3,1,1,0,1
3,5,4,6,4795,2,2,0,1,1
4,4,3,2,5135,0,1,1,1,0
3,3,3,27,3648,0,2,0,1,1
3,4,5,50,1540,0,1,1,0,1
6,4,5,5,1195,2,2,0,1,1
4,5,2,28,3561,4,1,1,0,1
3,2,3,8,4982,3,1,1,0,1
6,3,5,8,1864,0,3,1,0,1
6,4,4,1,1621,1,1,0,0,0
5,1,5,2,1400,3,1,0,1,1
3,2,3,1,5026,1,1,1,1,1
6,2,5,3,1969,0,1,0,0,0
4,5,3,5,5213,1,2,0,1,0
6,5,3,3,5709,1,3,0,0,1
5,2,3,40,1238,1,3,0,1,1
5,3,5,8,1493,3,1,0,0,1
5,4,3,8,5076,1,3,0,1,1
4,1,5,2,1246,2,1,0,0,0
4,2,5,1,1920,3,1,1,1,0
2,4,6,6,5080,4,3,0,0,1
3,4,2,5,4882,0,3,0,1,1
5,5,6,1,1761,4,1,1,1,0
5,1,3,6,2882,2,1,0,1,1
3,1,3,9,1803,3,1,1,0,1
4,1,7,8,2193,3,1,2,1,1
3,3,3,10,5696,0,1,0,0,0
3,1,3,2,5154,1,1,1,1,1
5,1,5,6,1427,4,1,0,1,0
5,3,3,10,5001,4,1,1,1,1
2,1,4,11,3614,2,1,0,0,1
5,4,2,7,4413,0,1,1,0,0
2,3,4,34,3355,0,1,0,1,1
3,1,3,6,4392,4,2,1,0,0
5,1,3,60,1883,3,1,1,0,1
4,3,4,29,1420,2,1,0,1,1
3,2,3,4,1681,0,1,1,0,1
3,5,2,2,5839,1,3,0,1,0
5,4,4,4,4505,1,2,0,1,0
4,1,2,6,5621,0,1,0,0,0
5,2,3,9,4699,0,2,0,1,1
4,2,4,61,2256,0,2,0,0,1
5,2,4,21,1674,2,1,0,1,1
5,2,2,46,3942,4,2,1,1,1
5,1,3,3,4907,4,1,1,0,1
5,1,4,6,5258,0,1,2,1,1
3,1,2,5,5329,1,1,0,1,1
5,5,5,4,1758,2,1,0,1,0
6,5,5,9,4060,1,2,2,1,0
4,1,6,8,4902,0,1,2,1,1
5,2,5,1,1483,1,3,1,1,0
3,1,3,21,1047,1,3,2,0,1
3,3,3,3,5157,1,1,1,1,0
4,2,3,4,4613,1,1,1,0,0
4,1,2,38,2368,0,2,1,1,1
5,1,5,6,4677,1,3,1,0,0
2,4,3,34,1558,2,1,0,0,1
3,5,2,46,2716,0,1,1,0,1
2,5,3,3,5785,0,1,0,1,0
7,2,4,6,1006,2,1,0,1,0
6,5,4,8,1347,1,3,0,0,1
4,5,2,2,4303,0,3,1,0,1
4,4,3,8,4969,3,1,0,0,1
3,1,3,27,1022,4,1,1,0,1
5,5,8,10,5759,1,1,2,0,1
4,4,3,6,1386,4,1,0,0,1
3,1,4,9,5211,1,2,0,0,1
3,4,3,9,4725,0,1,0,0,1
4,3,3,1,4323,1,1,2,0,0
3,3,3,19,2167,0,3,1,0,1
3,1,2,47,3678,0,1,0,0,1
4,4,3,10,4505,0,1,0,1,0
5,1,5,3,1642,0,1,0,1,1
3,2,2,2,1010,3,1,0,1,1
4,5,2,4,4789,0,3,1,1,1
4,1,6,7,1007,0,3,0,1,0
7,3,4,1,1290,4,1,0,0,1
4,5,2,4,5428,4,2,0,0,0
5,2,3,1,5451,0,2,1,0,0
4,2,4,1,5922,0,3,0,0,1
3,5,2,5,1707,0,3,1,1,0
3,2,6,9,5936,2,1,0,1,0
4,2,2,10,5115,1,1,1,1,1
7,5,4,3,1107,0,3,0,0,0
5,2,3,11,2936,4,2,1,1,1
3,4,2,13,2733,0,1,2,1,1
4,2,3,3,5920,0,3,0,0,0
3,1,3,10,4364,1,1,2,0,0
6,1,4,10,1003,0,1,1,0,0
3,2,3,8,4994,0,1,1,0,0
4,1,5,3,1527,3,1,1,1,1
4,5,2,9,4108,2,1,1,0,0
4,4,4,3,5849,4,1,0,1,1
4,3,6,59,2622,3,1,0,0,1
5,3,2,9,4446,4,1,2,0,0
3,1,6,7,4024,3,3,1,0,0
4,4,5,6,5891,0,1,1,1,1
5,2,5,3,1242,3,1,0,0,1
3,4,4,6,5964,0,2,0,1,0
4,4,3,1,2761,2,3,1,0,1
2,3,3,8,5106,2,1,1,1,1
2,4,3,6,4119,2,1,1,0,0
4,2,3,23,2994,2,2,0,1,1
4,1,2,3,4657,2,3,0,1,0
2,1,3,1,5776,0,1,0,1,1
4,1,4,8,4303,0,1,1,1,0
6,5,4,9,1922,3,1,1,0,1
4,2,6,1,1415,2,1,0,1,1
4,3,5,1,1755,2,2,0,1,0
4,2,2,23,1019,1,3,0,1,1
3,1,3,6,4081,1,1,0,0,1
6,1,4,2,1783,0,2,0,0,1
3,2,10,4,1665,3,1,1,0,1
2,3,3,51,3191,0,1,1,0,1
3,5,3,59,3651,2,1,1,1,1
6,3,6,3,4209,4,3,1,1,0
5,3,5,47,1909,2,1,1,1,1
4,5,6,4,1451,4,1,0,1,0
5,5,3,34,3455,4,2,2,1,1
4,3,3,10,4433,0,1,0,1,1
4,2,3,1,5815,0,1,0,0,1
2,1,2,31,1078,3,1,1,0,1
3,4,4,10,4076,3,1,1,0,0
6,5,4,2,4073,3,1,0,0,0
3,4,4,32,1238,1,2,0,1,1
3,4,3,9,4436,0,1,0,0,0
3,5,3,9,5412,0,1,0,0,0
4,4,4,10,5024,0,1,0,0,0
3,1,2,4,5262,1,1,0,0,0
4,5,3,4,5344,2,3,1,1,1
3,5,4,10,4151,0,2,0,1,0
5,5,4,2,5359,3,1,1,0,0
3,5,2,1,4971,0,3,2,0,0
6,3,5,5,1657,4,2,0,0,0
3,4,4,10,5495,0,2,0,0,0
4,4,2,7,2551,4,2,1,0,1
3,4,2,5,5735,4,1,1,1,1
6,4,4,1,1384,4,3,0,0,0
3,2,3,4,5577,3,1,1,1,1
4,5,4,39,2381,0,1,0,1,1
4,1,3,3,5618,2,1,0,1,1
3,2,2,30,3928,3,1,1,1,1
4,3,5,8,1265,0,1,1,0,0
4,3,2,4,5997,0,1,0,1,0
5,3,2,4,5588,3,2,0,0,0
4,1,2,5,5249,2,1,1,0,0
6,5,10,48,1990,0,1,1,0,1
4,1,3,6,5215,4,2,1,0,0
4,2,2,10,4641,2,1,1,1,1
3,3,3,7,1901,0,1,1,1,1
4,5,2,1,4039,4,1,0,1,0
5,3,3,6,4761,3,1,0,1,1
3,1,4,6,5474,3,2,0,1,0
4,3,5,2,1273,0,1,0,1,1
4,1,4,9,5382,0,3,1,0,0
7,1,4,4,1446,0,1,0,1,0
2,5,3,19,1399,0,3,0,0,1
5,4,5,5,1867,2,2,0,1,0
2,2,3,53,2980,0,1,0,1,1
4,4,2,4,5112,4,1,0,0,0
3,5,8,50,3628,1,2,2,1,1
7,4,5,6,1334,3,1,0,1,0
5,3,4,10,1317,0,1,0,0,1
5,4,2,45,1664,3,3,1,0,1
2,1,7,30,1870,1,1,0,1,1
3,2,7,5,5985,3,1,2,1,1
4,5,2,8,4422,4,1,1,0,0
6,4,5,9,1369,1,3,0,1,0
3,4,8,34,2750,0,1,0,0,1
7,1,5,8,1776,2,1,1,1,0
3,1,4,9,5889,4,1,0,0,0
5,2,5,4,1385,0,1,1,0,0
3,3,3,29,3261,4,2,1,1,1
4,4,3,5,5421,1,1,0,0,0
4,2,5,3,1500,0,1,1,0,0
3,1,10,6,5603,1,3,1,0,0
4,2,3,3,4130,3,1,0,0,1
4,5,3,10,4921,0,2,1,1,1
3,1,3,6,5832,0,1,1,0,0
3,4,3,55,2923,1,1,0,0,1
3,2,8,6,5637,1,1,1,1,1
4,3,6,5,4212,1,1,1,1,0
5,4,3,9,5401,0,1,2,1,0
4,4,3,53,1472,0,1,1,1,1
5,5,2,36,1278,1,3,1,0,1
5,5,5,7,1505,4,1,0,0,0
5,1,3,21,2351,1,2,2,1,1
4,4,4,33,2701,0,3,1,0,1
3,3,3,4,4586,2,2,0,1,0
5,5,5,1,5356,4,1,1,1,1
3,1,4,1,4608,0,1,1,0,0
5,4,3,10,4663,4,1,1,0,0
3,1,4,9,5193,4,1,1,0,0
2,1,5,4,1708,0,3,0,1,0
5,4,3,7,5677,3,1,1,0,1
6,3,4,3,1033,3,1,2,0,0
4,5,3,5,5785,3,3,1,1,1
3,3,4,57,3537,0,1,1,1,1
3,3,3,8,5070,2,1,1,0,0
3,4,10,5,5950,1,1,0,1,1
3,5,3,4,4442,0,1,1,0,1
4,5,4,44,2551,4,1,0,0,1
4,1,5,6,1874,0,1,0,0,0
3,1,5,8,1349,4,1,1,0,1
3,4,3,7,5516,1,1,2,1,1
4,5,3,10,4850,4,1,1,0,1
3,2,3,3,4181,0,1,1,0,0
4,1,5,1,1472,0,1,1,1,0
5,5,8,39,2905,3,1,0,1,1
3,3,3,63,1946,2,1,0,0,1
6,2,4,3,1116,2,3,2,0,0
4,3,5,10,1310,0,1,0,0,0
4,2,3,8,5198,0,1,1,1,0
3,5,3,28,1815,0,1,2,0,1
5,3,3,2,4678,1,1,1,0,1
5,3,4,7,4553,0,1,0,1,0
5,2,4,4,5363,4,1,1,1,0
4,2,3,41,3498,3,1,0,0,1
4,3,2,27,2034,3,2,0,1,1
2,2,4,10,5972,2,1,1,1,0
7,3,4,3,1037,3,1,0,0,1
5,3,3,7,4946,0,1,0,0,0
4,2,4,8,5385,0,1,0,1,0
6,4,4,7,1518,1,1,0,0,1
4,4,3,7,5720,4,1,0,1,0
4,4,6,3,4834,2,3,1,0,0
5,2,3,8,5447,3,1,0,1,1
3,2,3,3,5251,4,1,1,0,0
7,1,4,2,1504,0,1,1,0,0
5,1,3,64,1110,1,1,1,0,1
4,3,2,2,1399,3,1,0,1,1
3,2,3,8,5287,4,1,0,1,1
3,1,3,10,4358,3,1,0,1,1
5,5,5,6,1887,3,1,0,1,1
3,1,3,20,3181,3,3,0,0,1
3,5,2,31,2438,2,1,1,1,1
4,4,6,6,1758,1,1,0,0,0
3,3,3,6,4247,1,1,1,0,1
5,1,3,9,5548,0,3,2,0,0
4,5,5,7,4063,1,1,0,0,0
6,5,5,10,1133,2,1,0,0,0
5,1,5,1,4730,0,3,1,0,0
5,3,5,6,1082,0,2,0,0,0
5,4,6,33,3955,0,3,0,1,1
5,2,10,53,1674,0,1,1,1,1
3,5,2,8,4914,0,1,0,0,0
3,4,2,7,4663,1,1,0,0,0
5,4,2,9,5658,3,3,0,1,1
4,1,4,4,2263,2,1,0,1,1
4,2,4,13,2495,2,1,0,0,1
6,5,4,5,1966,2,1,0,1,1
3,5,2,4,5142,4,1,0,1,0
4,2,2,1,5978,1,3,0,1,0
6,5,4,10,1553,4,1,1,0,0
4,4,3,4,5888,4,1,0,0,0
3,2,2,7,4582,2,1,0,0,1
3,1,3,8,5557,1,1,1,0,1
3,5,3,4,5659,3,2,0,0,0
3,1,3,1,3738,0,1,0,0,1
2,2,2,46,1130,4,1,0,1,1
6,3,5,3,4596,4,3,1,0,1
4,3,3,9,5556,2,1,0,1,0
7,1,4,9,1261,2,1,1,1,1
3,3,2,58,2187,4,1,1,0,1
2,2,4,48,1212,1,1,0,0,1
4,1,2,9,4091,3,1,1,0,0
7,4,4,9,1378,1,2,1,0,1
4,5,4,4,4776,4,2,1,0,1
4,2,2,48,2371,2,1,2,0,1
3,1,2,45,3496,0,2,0,0,1
3,1,3,9,5735,1,1,0,0,0
5,5,3,41,1367,3,1,2,1,1
3,4,2,48,1102,4,1,1,1,1
4,1,4,22,2231,1,1,1,0,1
3,5,4,2,4809,0,1,1,1,0
3,1,2,37,3517,0,1,1,1,1
3,4,10,2,4336,0,1,1,0,1
5,2,5,8,4656,2,2,1,1,0
2,3,3,43,1251,2,1,0,0,1
3,5,3,8,5980,0,1,1,0,0
4,3,3,3,4480,3,3,1,1,0
2,4,5,4,4034,0,2,1,1,1
3,5,3,6,5397,0,1,0,0,0
6,1,4,9,1305,0,1,1,1,0
4,1,3,8,5549,3,2,0,0,0
7,3,4,2,1790,2,1,0,1,1
7,1,4,9,1150,0,2,1,1,1
3,1,3,6,1361,3,1,0,1,1
4,5,3,8,5576,0,3,1,0,0
4,3,4,5,5008,2,3,0,1,1
4,4,5,5,1027,1,1,2,0,1
3,2,4,10,5565,4,1,1,1,0
6,4,4,9,1436,1,2,0,0,0
4,4,2,6,4076,4,2,2,1,0
3,5,4,2,4640,4,1,1,0,0
3,5,3,9,4306,4,2,0,1,0
3,3,3,2,4036,0,1,2,0,1
4,3,3,33,1330,1,2,0,1,1
5,4,5,9,1017,0,3,0,1,0
5,5,2,5,5178,4,1,1,0,1
6,2,4,6,1016,0,1,1,1,1
4,2,2,10,5959,0,1,1,0,0
4,3,3,20,2247,0,1,1,0,1
4,3,3,26,2624,4,1,1,1,1
5,2,6,3,1379,0,3,0,1,1
5,3,5,1,1871,0,2,0,1,1
5,1,3,4,5033,0,1,0,0,0
3,4,3,1,5144,2,3,2,1,0
5,5,3,8,4975,2,2,1,1,0
4,3,2,3,4555,1,1,0,0,0
4,5,10,42,3521,2,1,0,0,1
5,5,3,8,4586,0,1,1,1,1
4,1,3,39,1549,0,1,1,1,1
4,1,3,6,5335,0,1,2,0,1
3,2,5,8,4595,3,1,0,1,0
3,3,3,6,5187,1,3,0,0,0
4,2,3,14,3829,2,1,1,1,1
4,2,2,8,5243,1,2,1,0,1
6,2,4,10,2000,1,1,0,0,1
3,5,2,61,3642,1,1,1,1,1
4,2,5,28,1247,0,3,0,0,1
7,1,4,9,1880,3,1,0,0,1
6,3,4,9,1131,0,1,0,1,1
3,3,3,52,1158,0,1,1,1,1
5,4,6,8,4615,3,1,1,0,1
6,3,4,2,1083,0,1,0,0,0
6,3,5,57,1117,2,1,1,0,1
3,4,3,37,2215,0,1,0,1,1
4,1,3,5,5232,2,3,0,0,0
3,5,4,9,4247,1,1,1,0,0
3,4,6,5,1853,2,1,1,1,1
4,2,2,7,5546,3,1,0,1,1
3,3,3,45,2181,0,3,0,0,1
4,5,2,9,4656,4,1,1,0,0
4,2,3,2,1805,1,2,1,1,1
3,1,3,8,5415,0,3,1,0,1
5,5,3,18,2415,0,2,1,0,1
5,4,2,1,5872,0,1,0,1,1
4,4,5,7,4622,3,3,2,0,0
4,5,4,36,1191,1,1,0,1,1
5,1,7,9,5558,0,2,2,0,0
6,4,4,7,1141,1,1,1,1,1
4,3,4,1,4536,0,1,1,0,0
3,4,3,55,1293,3,1,2,0,1
3,2,2,9,4859,1,3,0,1,0
3,1,3,51,3863,4,1,1,0,1
4,1,3,39,2427,2,1,0,1,1
3,1,2,4,4804,4,1,0,1,0
4,5,10,5,4244,2,3,1,1,0
5,5,4,16,3564,4,3,2,0,1
6,5,4,4,1707,2,1,0,0,1
3,5,3,46,1312,0,2,1,1,1
3,4,2,5,5223,2,1,1,0,0
4,4,3,6,4174,1,1,0,1,1
5,2,4,4,4339,4,2,2,1,1
3,5,2,4,3496,0,1,1,1,1
7,4,4,8,1717,2,1,0,0,1
2,4,4,4,5408,0,2,1,0,0
3,1,2,10,4310,0,1,2,0,0
6,1,6,1,4631,1,2,0,1,1
4,5,2,5,5683,3,2,1,1,0
4,4,3,2,5420,0,3,2,1,0
4,5,10,8,4100,0,2,1,1,1
7,3,4,1,1793,3,2,0,1,1
4,4,2,7,5190,1,1,0,1,1
3,5,2,6,5181,0,1,0,0,0
4,4,2,14,2945,3,1,1,0,1
4,2,2,10,5265,0,1,2,0,0
4,1,3,10,5916,3,1,1,1,0
4,2,3,4,5800,1,3,0,1,0
3,1,3,8,4516,0,1,1,1,0
3,4,2,25,2774,1,1,0,1,1
4,1,4,30,3896,0,1,0,0,1
4,3,2,65,3485,3,1,1,1,1
6,4,4,10,1698,4,2,0,0,0
6,5,4,4,1648,2,2,1,0,1
3,1,3,9,5489,0,1,1,1,0
4,4,2,4,4793,3,1,0,0,0
7,5,5,3,1544,0,3,0,0,1
3,3,3,7,4942,2,1,1,1,0
3,3,2,32,1665,0,1,0,1,1
5,2,5,2,5655,0,2,1,0,1
5,1,2,5,4369,0,1,0,0,0
4,2,2,6,5543,3,1,0,0,0
3,1,3,9,4459,2,2,1,1,1
5,4,2,45,3501,3,1,0,0,1
4,4,3,8,5944,0,1,0,1,1
5,1,5,6,1836,1,1,2,0,1
4,4,2,3,4306,0,1,1,0,1
5,3,5,8,1001,2,2,1,1,0
6,5,4,2,1136,4,3,0,1,1
4,2,6,9,4030,4,1,1,0,0
4,1,3,36,1891,4,3,1,0,1
6,3,5,32,1367,4,1,1,1,1
4,4,5,54,1203,0,1,0,0,1
6,1,4,8,1524,2,1,1,0,0
4,4,7,3,5646,0,1,0,0,1
3,1,2,5,4435,1,1,1,1,1
5,5,2,3,4348,4,1,0,0,0
3,4,10,32,2064,0,2,1,0,1
2,3,3,40,1500,0,1,2,1,1
4,2,3,4,5947,2,1,0,0,0
6,1,6,13,2442,1,1,0,0,1
6,3,5,1,1980,3,1,0,0,0
5,2,3,6,5298,0,1,1,0,0
5,5,5,4,5908,3,2,0,0,1
4,5,5,7,5833,0,1,0,0,0
2,3,3,6,5006,2,1,0,0,0
4,1,3,9,5886,3,3,1,1,1
4,1,3,6,4343,3,1,1,1,1
5,4,3,15,2522,4,3,1,1,1
5,5,2,7,4716,0,2,0,1,0
4,1,2,63,3474,4,1,1,0,1
4,2,2,8,5654,3,1,2,0,1
3,3,3,43,1518,0,1,0,0,1
6,5,4,8,1755,0,1,0,1,1
5,4,3,64,1677,4,1,1,1,1
4,1,3,3,4250,0,2,1,0,1
3,5,3,20,2937,2,2,1,0,1
3,4,2,15,3981,4,1,2,1,1
5,4,3,60,3384,3,1,0,0,1
3,1,3,61,3010,0,1,1,0,1
6,2,2,1,4053,3,3,2,1,0
6,3,4,6,1670,3,2,0,1,1
3,1,2,8,5375,1,1,1,0,0
4,1,2,4,5783,4,1,1,1,0
5,5,2,10,5475,3,1,1,1,1
4,5,2,2,4425,0,1,1,1,0
4,5,3,7,5853,2,1,0,1,0
6,4,5,8,4709,3,3,1,0,0
3,5,2,10,5776,0,1,0,0,0
4,3,3,10,2263,1,1,1,0,1
3,2,4,7,1879,4,1,1,1,0
5,1,3,4,4905,0,3,1,0,1
3,2,3,9,5236,4,2,1,1,0
4,5,3,3,2758,4,3,1,0,1
4,3,5,6,1555,0,1,0,1,1
3,4,4,59,2939,2,1,0,1,1
3,3,3,1,5297,0,1,1,0,0
6,2,2,6,1711,0,1,0,1,0
3,3,2,48,1369,1,1,1,0,1
3,5,3,7,4411,2,1,1,1,1
5,5,5,10,1906,3,1,1,0,0
4,4,4,1,5520,0,2,0,1,1
3,5,2,1,5803,0,2,0,1,1
3,3,3,2,4777,0,1,2,0,1
3,3,3,42,1363,0,1,1,0,1
5,2,3,26,1526,2,1,0,1,1
5,1,3,2,4162,2,3,0,0,1
3,5,2,1,4573,3,2,2,1,1
3,2,8,3,4388,1,1,1,1,1
5,1,3,65,2488,1,1,1,0,1
6,2,4,9,1220,3,1,0,0,0
6,4,4,8,1691,1,1,0,0,1
7,4,4,3,1805,3,2,0,1,0
3,1,3,1,1417,1,1,0,0,1
4,3,3,4,4551,3,1,1,0,0
3,2,2,10,4312,3,3,0,0,0
3,1,3,1,1517,3,2,1,0,1
5,5,4,12,2225,0,3,1,0,1
5,3,3,3,4056,0,1,1,0,0
3,2,3,58,1785,0,1,0,0,1
3,1,2,4,5521,0,1,1,0,0
5,2,3,5,4930,3,2,0,1,0
5,2,2,10,5192,3,1,0,0,0
3,5,3,2,5208,3,2,0,1,0
4,2,3,3,1518,2,1,0,1,1
4,3,2,2,4158,4,1,1,1,0
3,4,6,3,5605,2,2,1,0,0
5,1,5,1,4704,1,3,1,1,0
6,1,4,9,1575,4,1,0,1,0
4,1,3,9,4277,0,3,2,0,0
5,2,3,7,5980,1,1,1,0,0
4,4,2,44,2132,3,1,1,1,1
4,5,8,6,5700,1,3,1,1,0
7,2,4,3,1070,0,1,1,1,1
3,4,2,42,1213,4,3,1,0,1
4,1,3,9,5502,1,1,1,0,1
4,2,2,60,3368,0,1,0,1,1
3,5,3,5,4407,2,1,0,0,0
5,2,2,2,2075,2,2,0,0,1
3,4,4,5,5545,2,2,1,1,1
5,4,2,2,5515,4,1,1,1,0
3,4,2,3,5481,0,1,0,1,1
2,1,2,1,4135,3,2,2,1,1
4,4,3,29,2915,0,2,0,0,1
4,1,2,53,1251,1,1,1,1,1
6,5,4,6,1463,0,3,0,1,1
4,2,2,53,2673,0,1,0,1,1
4,5,3,5,4512,1,2,0,1,0
5,2,6,12,1920,0,1,1,1,1
4,3,3,22,1629,0,1,2,0,1
3,3,3,20,1830,0,3,0,1,1
6,3,3,9,4293,1,3,1,0,1
3,5,4,26,1769,4,1,1,0,1
6,5,4,3,1710,2,1,0,1,1
4,5,4,4,5265,1,1,0,0,0
3,4,3,8,4369,3,1,1,0,1
4,1,3,6,4681,0,1,1,1,1
3,3,6,7,4501,4,1,0,1,1
4,3,3,4,4739,2,1,1,0,0
6,4,4,8,1480,2,1,0,0,0
5,4,4,19,3298,2,3,0,0,1
5,3,4,3,1066,3,2,0,0,1
4,5,10,5,4147,0,2,2,0,1
4,2,2,1,1446,3,1,0,0,1
2,5,6,9,5777,0,1,1,0,1
2,4,4,2,4267,2,3,0,1,1
7,5,4,1,1690,1,1,0,1,1
2,1,3,6,1760,1,1,0,1,1
4,4,3,9,4500,1,1,1,0,0
5,4,2,9,5706,2,2,0,0,1
3,3,3,54,1712,0,1,1,1,1
3,3,8,3,4007,2,1,1,1,1
4,2,3,9,4955,0,3,0,1,0
4,5,5,6,1579,1,1,1,0,1
4,3,3,8,5298,0,1,1,0,1
4,2,5,5,1073,4,3,1,1,1
5,3,2,6,5033,0,1,2,0,0
4,1,4,58,3427,4,1,0,0,1
5,3,7,3,3637,0,1,1,1,1
3,3,3,28,3652,3,1,0,0,1
2,3,2,10,5957,2,1,1,0,0
4,3,4,58,3617,0,1,1,1,1
4,4,3,9,4425,2,1,1,0,1
4,1,5,3,1134,0,1,0,1,0
5,3,3,45,3335,3,2,0,0,1
3,4,3,7,4079,1,1,0,0,1
4,4,3,9,4757,2,3,0,0,0
4,3,4,29,3141,2,1,2,0,1
6,1,3,36,2536,3,2,1,0,1
3,1,2,2,4085,1,1,1,1,0
6,1,4,7,1007,3,1,0,0,0
3,4,2,3,4930,2,1,1,1,0
3,4,5,10,4901,3,3,1,1,1
4,5,3,20,3872,1,1,2,1,1
7,3,4,4,1392,0,1,0,1,0
3,1,2,65,1321,1,3,0,0,1
3,4,2,3,4179,3,1,0,1,1
3,4,2,33,1811,0,2,0,0,1
